customer_id,total_transactions,total_volume,total_revenue,avg_transaction_value,fraud_transactions,anomaly_transactions,signup_date,customer_segment,acquisition_channel,churn_flag,customer_age_days,cac,ltv
2643,24,109975.24,549.88,4582.301666666667,0,3,2025-05-11,Business,Organic,False,397,0,549.88
2644,23,126681.11,633.4,5507.874347826087,0,0,2025-12-06,Business,Google Ads,False,188,80,633.4
2645,20,3451.17,17.23,172.5585,0,0,2026-01-30,Standard,Organic,False,133,0,17.23
2646,24,4336.7,21.68,180.69583333333333,0,0,2026-03-18,Standard,Referral,True,86,20,21.68
2647,24,3603.7799999999997,18.0,150.1575,0,0,2023-10-06,Standard,Organic,False,980,0,18.0
2648,19,2452.6,12.27,129.0842105263158,0,0,2025-09-01,Standard,Referral,True,284,20,12.27
2649,23,3214.72,16.06,139.77043478260867,1,0,2023-07-16,Standard,Organic,False,1062,0,16.06
2650,13,10252.27,51.25,788.6361538461539,0,0,2025-02-28,Standard,Google Ads,False,469,80,51.25
2651,15,15680.09,78.41,1045.3393333333333,0,0,2024-03-09,Premium,Organic,False,825,0,78.41
2652,19,13863.2,69.33,729.642105263158,1,0,2024-05-19,Premium,LinkedIn,False,754,120,69.33
2653,13,11887.66,59.43,914.4353846153846,0,0,2025-12-20,Premium,Google Ads,True,174,80,59.43
2654,21,3371.71,16.88,160.55761904761906,0,0,2024-12-06,Standard,Facebook Ads,False,553,60,16.88
2655,22,3063.19,15.33,139.2359090909091,2,0,2025-12-10,Standard,Organic,False,184,0,15.33
2656,19,96540.1,482.69,5081.057894736842,0,0,2026-05-27,Business,Referral,True,16,20,482.69
2657,29,4540.7,22.689999999999998,156.5758620689655,2,0,2023-07-29,Standard,Organic,True,1049,0,22.689999999999998
2658,17,3188.83,15.97,187.57823529411763,1,0,2025-07-11,Standard,Google Ads,False,336,80,15.97
2659,20,3508.77,17.55,175.4385,1,0,2024-12-27,Standard,Referral,True,532,20,17.55
2660,23,3351.97,16.77,145.73782608695652,1,0,2025-04-24,Standard,Referral,False,414,20,16.77
2661,17,10180.13,50.9,598.8311764705882,1,0,2025-04-30,Standard,Organic,False,408,0,50.9
2662,18,13526.130000000001,67.61,751.4516666666667,0,0,2023-12-31,Premium,Organic,False,894,0,67.61
2663,22,18424.95,92.1,837.4977272727273,2,0,2024-10-19,Premium,Organic,True,601,0,92.1
2664,18,2452.25,12.27,136.23611111111111,0,0,2023-12-30,Standard,Facebook Ads,False,895,60,12.27
2665,19,3157.0,15.78,166.1578947368421,0,0,2023-10-12,Standard,Organic,False,974,0,15.78
2666,20,3110.8199999999997,15.55,155.541,1,0,2025-09-21,Standard,Organic,False,264,0,15.55
2667,28,4385.4400000000005,21.94,156.62285714285716,1,0,2024-04-11,Standard,Organic,False,792,0,21.94
2668,17,2989.26,14.959999999999999,175.83882352941177,0,0,2024-03-01,Standard,Organic,True,833,0,14.959999999999999
2669,14,4224.15,21.1,301.72499999999997,0,0,2025-01-28,Standard,Google Ads,False,500,80,21.1
2670,28,4442.92,22.23,158.6757142857143,0,0,2025-05-14,Standard,Facebook Ads,False,394,60,22.23
2671,21,16951.17,84.75,807.1985714285713,3,0,2025-05-12,Premium,Referral,False,396,20,84.75
2672,24,18244.809999999998,91.24000000000001,760.2004166666666,0,1,2024-11-18,Standard,Organic,False,571,0,91.24000000000001
2673,24,10025.67,50.120000000000005,417.73625,0,0,2024-02-27,Standard,Organic,False,836,0,50.120000000000005
2674,25,4028.55,20.15,161.142,0,0,2023-09-03,Standard,Google Ads,True,1013,80,20.15
2675,29,4582.84,22.93,158.02896551724137,1,0,2024-12-15,Standard,Organic,False,544,0,22.93
2676,21,3364.57,16.81,160.21761904761905,0,0,2024-11-19,Standard,Facebook Ads,False,570,60,16.81
2677,21,3746.53,18.72,178.4061904761905,0,0,2024-12-26,Standard,Facebook Ads,True,533,60,18.72
2678,28,6900.68,34.49,246.45285714285714,2,0,2025-07-19,Standard,Organic,False,328,0,34.49
2679,18,15635.67,78.19,868.6483333333333,0,0,2025-11-07,Premium,Google Ads,False,217,80,78.19
2680,21,3155.08,15.75,150.24190476190475,1,0,2024-09-07,Standard,Facebook Ads,False,643,60,15.75
2681,15,13326.16,66.64,888.4106666666667,0,0,2026-01-08,Premium,Facebook Ads,False,155,60,66.64
2682,18,3273.4700000000003,16.349999999999998,181.85944444444445,1,0,2023-11-24,Standard,Google Ads,False,931,80,16.349999999999998
2683,14,2321.06,11.6,165.79,0,0,2023-09-14,Standard,Facebook Ads,False,1002,60,11.6
2684,7,1168.1299999999999,5.84,166.87571428571428,0,0,2024-08-02,Standard,LinkedIn,False,679,120,5.84
2685,17,2320.86,11.6,136.52117647058824,0,0,2023-09-12,Standard,Referral,True,1004,20,11.6
2686,16,3053.56,15.26,190.8475,1,0,2024-12-26,Standard,Google Ads,False,533,80,15.26
2687,23,114624.59,573.14,4983.677826086956,2,2,2024-06-14,Business,Organic,False,728,0,573.14
2688,14,2180.3,10.91,155.7357142857143,0,0,2025-07-27,Standard,Referral,False,320,20,10.91
2689,22,3150.26,15.74,143.1936363636364,2,0,2023-08-24,Standard,Facebook Ads,False,1023,60,15.74
2690,22,9033.910000000002,45.15,410.6322727272728,2,0,2024-07-13,Standard,Organic,False,699,0,45.15
2691,14,12202.68,61.019999999999996,871.62,0,0,2023-10-27,Premium,Facebook Ads,False,959,60,61.019999999999996
2692,21,17549.25,87.76,835.6785714285714,0,0,2025-11-01,Premium,Organic,True,223,0,87.76
2693,29,24484.600000000002,122.46,844.296551724138,0,0,2024-06-05,Premium,Google Ads,False,737,80,122.46
2694,24,20680.84,103.41,861.7016666666667,0,0,2023-08-20,Premium,Google Ads,True,1027,80,103.41
2695,16,10311.55,51.55,644.471875,1,0,2023-07-18,Premium,Google Ads,True,1060,80,51.55
2696,15,2555.15,12.76,170.34333333333333,0,0,2023-11-25,Standard,LinkedIn,False,930,120,12.76
2697,17,2525.04,12.63,148.53176470588235,0,0,2023-11-09,Standard,Google Ads,False,946,80,12.63
2698,18,2888.69,14.44,160.48277777777778,0,0,2023-12-25,Standard,Referral,False,900,20,14.44
2699,9,7426.02,37.13,825.1133333333333,0,0,2026-02-09,Premium,Facebook Ads,False,123,60,37.13
2700,16,12962.82,64.82,810.17625,0,0,2024-10-11,Premium,LinkedIn,False,609,120,64.82
2701,26,4518.04,22.6,173.77076923076922,0,0,2024-07-01,Standard,LinkedIn,False,711,120,22.6
2702,12,19774.36,98.87,1647.8633333333335,0,1,2023-10-26,Premium,Google Ads,False,960,80,98.87
2703,28,4812.47,24.05,171.8739285714286,0,0,2024-08-05,Standard,Referral,False,676,20,24.05
2704,19,2947.54,14.75,155.13368421052633,0,0,2025-11-03,Standard,Organic,True,221,0,14.75
2705,19,3548.5,17.74,186.76315789473685,0,0,2025-09-12,Standard,Facebook Ads,False,273,60,17.74
2706,21,17352.27,86.76,826.2985714285714,0,0,2024-03-13,Premium,Organic,False,821,0,86.76
2707,19,2976.15,14.89,156.63947368421054,0,0,2024-05-03,Standard,Facebook Ads,False,770,60,14.89
2708,20,2776.62,13.89,138.831,0,0,2025-11-29,Standard,Facebook Ads,False,195,60,13.89
2709,21,14393.6,71.96000000000001,685.4095238095239,1,0,2024-06-24,Premium,Organic,False,718,0,71.96000000000001
2710,23,18919.21,94.58,822.5743478260869,0,0,2023-07-23,Premium,Facebook Ads,False,1055,60,94.58
2711,17,2854.69,14.29,167.9229411764706,0,0,2024-03-21,Standard,LinkedIn,False,813,120,14.29
2712,21,2740.46,13.7,130.49809523809523,0,0,2025-09-25,Standard,Referral,False,260,20,13.7
2713,16,99164.67,495.83,6197.791875,0,4,2026-06-11,Business,Referral,False,1,20,495.83
2714,24,3803.18,19.009999999999998,158.46583333333334,0,0,2024-12-18,Standard,Google Ads,True,541,80,19.009999999999998
2715,23,35922.200000000004,179.62,1561.8347826086958,0,1,2023-08-15,Premium,Organic,False,1032,0,179.62
2716,19,3052.9,15.27,160.67894736842106,1,0,2025-09-08,Standard,Organic,True,277,0,15.27
2717,19,2647.31,13.24,139.3321052631579,0,0,2026-03-25,Standard,Organic,False,79,0,13.24
2718,23,6307.99,31.56,274.2604347826087,0,0,2025-03-02,Standard,Facebook Ads,False,467,60,31.56
2719,16,12810.07,64.06,800.629375,1,0,2024-06-28,Premium,Facebook Ads,False,714,60,64.06
2720,15,1724.72,8.62,114.98133333333334,0,0,2024-05-19,Standard,Google Ads,False,754,80,8.62
2721,17,2198.3,10.99,129.31176470588235,0,0,2026-06-05,Standard,Facebook Ads,False,7,60,10.99
2722,14,2305.52,11.54,164.68,0,0,2023-12-27,Standard,Organic,False,898,0,11.54
2723,16,2337.12,11.67,146.07,0,0,2026-05-29,Standard,Facebook Ads,False,14,60,11.67
2724,19,3200.2599999999998,16.0,168.43473684210525,0,0,2025-05-20,Standard,LinkedIn,False,388,120,16.0
2725,21,18866.24,94.33,898.392380952381,0,0,2024-03-18,Premium,Organic,False,816,0,94.33
2726,17,13295.63,66.49,782.0958823529411,0,0,2025-05-24,Premium,Organic,False,384,0,66.49
2727,10,15178.56,75.91000000000001,1517.856,0,1,2025-07-04,Standard,Organic,False,343,0,75.91000000000001
2728,20,123424.75,617.13,6171.2375,0,3,2026-03-24,Business,LinkedIn,True,80,120,617.13
2729,16,2398.37,11.98,149.898125,0,0,2023-10-25,Standard,Google Ads,True,961,80,11.98
2730,26,4348.31,21.72,167.24269230769232,0,0,2023-07-12,Standard,Referral,False,1066,20,21.72
2731,22,3790.5,18.98,172.29545454545453,0,0,2023-09-03,Standard,Google Ads,False,1013,80,18.98
2732,22,7910.91,39.56,359.58681818181816,0,0,2023-11-13,Standard,Google Ads,False,942,80,39.56
2733,19,3009.61,15.040000000000001,158.40052631578948,1,0,2025-04-12,Standard,Organic,False,426,0,15.040000000000001
2734,19,3283.71,16.41,172.82684210526315,0,0,2024-03-16,Standard,Referral,False,818,20,16.41
2735,19,2930.43,14.639999999999999,154.23315789473682,0,0,2024-09-28,Standard,Google Ads,True,622,80,14.639999999999999
2736,16,13732.68,68.66,858.2925,0,0,2026-01-22,Premium,Facebook Ads,True,141,60,68.66
2737,22,16811.91,84.06,764.1777272727272,0,0,2025-03-21,Premium,Facebook Ads,True,448,60,84.06
2738,13,2063.82,10.309999999999999,158.75538461538463,0,0,2025-01-01,Standard,Organic,False,527,0,10.309999999999999
2739,25,5927.37,29.650000000000002,237.0948,1,0,2026-01-06,Standard,Google Ads,False,157,80,29.650000000000002
2740,16,13529.96,67.67,845.6225,1,0,2025-07-27,Premium,Google Ads,False,320,80,67.67
2741,24,3393.88,16.95,141.41166666666666,0,0,2024-08-14,Standard,Referral,True,667,20,16.95
2742,15,3360.89,16.79,224.0593333333333,1,0,2024-01-04,Standard,Organic,False,890,0,16.79
2743,16,10227.34,51.15,639.20875,0,0,2023-07-07,Premium,Organic,False,1071,0,51.15
2744,21,91362.58,456.82,4350.599047619047,0,0,2024-09-04,Business,Facebook Ads,False,646,60,456.82
2745,22,3648.38,18.22,165.83545454545455,0,0,2026-02-10,Standard,Google Ads,False,122,80,18.22
2746,21,3110.21,15.55,148.1052380952381,0,0,2023-11-20,Standard,Google Ads,True,935,80,15.55
2747,22,29160.94,145.8,1325.4972727272727,0,1,2024-03-21,Premium,Organic,False,813,0,145.8
2748,20,2761.58,13.81,138.079,0,0,2024-05-11,Standard,Referral,False,762,20,13.81
2749,15,14744.42,73.71,982.9613333333333,0,0,2025-10-21,Premium,Organic,False,234,0,73.71
2750,21,3576.47,17.88,170.30809523809523,0,0,2026-06-02,Standard,Google Ads,False,10,80,17.88
2751,26,3981.02,19.91,153.11615384615385,0,0,2026-04-19,Standard,Facebook Ads,False,54,60,19.91
2752,17,2260.96,11.31,132.99764705882353,0,0,2024-10-16,Standard,Facebook Ads,False,604,60,11.31
2753,25,137107.91,685.55,5484.3164,1,3,2024-01-26,Business,Facebook Ads,True,868,60,685.55
2754,16,2396.0099999999998,11.99,149.75062499999999,0,0,2025-05-31,Standard,Facebook Ads,False,377,60,11.99
2755,23,4330.42,21.669999999999998,188.27913043478262,0,0,2024-06-23,Standard,Organic,False,719,0,21.669999999999998
2756,22,16899.82,84.52,768.1736363636363,0,0,2024-04-12,Premium,Organic,False,791,0,84.52
2757,15,8586.18,42.93,572.412,2,0,2025-07-31,Premium,Referral,False,316,20,42.93
2758,20,3161.0299999999997,15.799999999999999,158.05149999999998,0,0,2025-03-17,Standard,Organic,False,452,0,15.799999999999999
2759,18,2518.29,12.6,139.905,1,0,2026-03-24,Standard,Referral,False,80,20,12.6
2760,18,2547.2,12.74,141.5111111111111,0,0,2024-10-15,Standard,Google Ads,False,605,80,12.74
2761,20,22648.510000000002,113.26,1132.4255,0,1,2025-05-30,Standard,Referral,False,378,20,113.26
2762,19,14928.46,74.64,785.7084210526315,0,0,2025-11-29,Premium,Organic,False,195,0,74.64
2763,21,3152.74,15.75,150.13047619047617,0,0,2024-05-28,Standard,Google Ads,False,745,80,15.75
2764,15,1883.49,9.42,125.566,0,0,2023-06-30,Standard,Google Ads,False,1078,80,9.42
2765,18,2748.96,13.73,152.72,0,0,2026-01-22,Standard,Google Ads,False,141,80,13.73
2766,25,14742.26,73.71000000000001,589.6904,2,1,2026-01-22,Standard,Organic,True,141,0,73.71000000000001
2767,26,19446.83,97.24,747.955,0,0,2024-12-13,Premium,Organic,False,546,0,97.24
2768,19,2797.5,13.99,147.23684210526315,0,0,2025-09-10,Standard,Google Ads,True,275,80,13.99
2769,15,2052.56,10.27,136.83733333333333,0,0,2023-07-27,Standard,Referral,False,1051,20,10.27
2770,21,40135.53,200.67000000000002,1911.2157142857143,0,1,2025-04-02,Premium,Referral,False,436,20,200.67000000000002
2771,19,2929.2799999999997,14.62,154.17263157894735,0,0,2024-10-09,Standard,Google Ads,False,611,80,14.62
2772,19,2631.4300000000003,13.16,138.4963157894737,0,0,2023-12-14,Standard,Organic,False,911,0,13.16
2773,21,3584.48,17.9,170.68952380952382,0,0,2026-04-14,Standard,Google Ads,False,59,80,17.9
2774,18,2504.48,12.5,139.13777777777779,0,0,2024-09-11,Standard,Google Ads,False,639,80,12.5
2775,19,12356.66,61.79,650.3505263157895,0,0,2025-04-04,Premium,Facebook Ads,False,434,60,61.79
2776,15,2481.85,12.4,165.45666666666665,0,0,2024-03-02,Standard,Google Ads,False,832,80,12.4
2777,21,3021.02,15.09,143.85809523809525,0,0,2025-03-30,Standard,Referral,False,439,20,15.09
2778,18,504230.77,2521.15,28012.820555555558,0,4,2026-03-21,Business,Organic,False,83,0,2521.15
2779,15,15010.85,75.05,1000.7233333333334,0,0,2023-09-07,Premium,Facebook Ads,True,1009,60,75.05
2780,15,2175.45,10.87,145.03,0,0,2024-01-24,Standard,Organic,False,870,0,10.87
2781,27,4609.44,23.06,170.72,1,0,2025-05-21,Standard,Google Ads,False,387,80,23.06
2782,17,7504.070000000001,37.53,441.4158823529412,0,0,2026-01-08,Standard,Organic,True,155,0,37.53
2783,24,3459.38,17.32,144.14083333333335,0,0,2025-09-12,Standard,Organic,True,273,0,17.32
2784,16,2860.7200000000003,14.31,178.79500000000002,0,0,2025-10-30,Standard,Organic,False,225,0,14.31
2785,15,9508.67,47.54,633.9113333333333,0,0,2024-03-08,Premium,Google Ads,True,826,80,47.54
2786,15,82988.54000000001,414.94,5532.569333333334,0,1,2023-08-25,Business,LinkedIn,False,1022,120,414.94
2787,21,3616.84,18.1,172.2304761904762,0,0,2025-07-03,Standard,Google Ads,False,344,80,18.1
2788,15,11919.39,59.6,794.626,0,0,2024-02-17,Premium,Referral,False,846,20,59.6
2789,19,3321.2799999999997,16.61,174.80421052631579,1,0,2025-02-15,Standard,LinkedIn,False,482,120,16.61
2790,18,15723.14,78.63,873.5077777777777,0,0,2025-10-27,Premium,LinkedIn,False,228,120,78.63
2791,22,13274.47,66.36999999999999,603.385,0,1,2024-04-17,Standard,Organic,False,786,0,66.36999999999999
2792,23,16158.39,80.77,702.5386956521739,0,0,2024-05-14,Premium,Organic,False,759,0,80.77
2793,11,1881.75,9.39,171.0681818181818,0,0,2025-05-02,Standard,Organic,False,406,0,9.39
2794,20,15669.599999999999,78.35,783.4799999999999,1,1,2024-03-04,Standard,Facebook Ads,False,830,60,78.35
2795,15,2632.16,13.14,175.47733333333332,1,0,2026-04-27,Standard,Referral,False,46,20,13.14
2796,12,7764.5599999999995,38.82,647.0466666666666,0,0,2025-11-07,Standard,Google Ads,False,217,80,38.82
2797,12,2320.16,11.6,193.34666666666666,0,0,2026-01-05,Standard,Facebook Ads,False,158,60,11.6
2798,19,2849.97,14.23,149.99842105263156,0,0,2025-10-19,Standard,Organic,False,236,0,14.23
2799,22,2362.03,11.81,107.36500000000001,0,0,2025-02-13,Standard,Referral,False,484,20,11.81
2800,20,6946.610000000001,34.75,347.33050000000003,0,0,2024-03-22,Standard,Organic,True,812,0,34.75
2801,22,201904.0,1009.51,9177.454545454546,0,1,2024-02-02,Business,Organic,False,861,0,1009.51
2802,22,9229.09,46.15,419.5040909090909,0,0,2025-04-22,Standard,Google Ads,False,416,80,46.15
2803,20,3072.92,15.36,153.64600000000002,0,0,2026-02-20,Standard,Organic,False,112,0,15.36
2804,17,226895.12,1134.47,13346.771764705882,0,3,2023-12-24,Premium,Organic,False,901,0,1134.47
2805,23,3785.69,18.94,164.59521739130435,0,0,2026-05-28,Standard,Facebook Ads,False,15,60,18.94
2806,20,16429.15,82.14,821.4575000000001,0,0,2024-11-12,Premium,Facebook Ads,False,577,60,82.14
2807,16,2101.85,10.5,131.365625,0,0,2024-12-15,Standard,Referral,False,544,20,10.5
2808,15,13141.81,65.71,876.1206666666666,0,0,2023-10-22,Premium,Google Ads,False,964,80,65.71
2809,19,3072.9300000000003,15.379999999999999,161.73315789473685,1,0,2024-01-12,Standard,LinkedIn,False,882,120,15.379999999999999
2810,13,2107.7200000000003,10.54,162.1323076923077,0,0,2026-04-22,Standard,Facebook Ads,False,51,60,10.54
2811,22,48196.82,240.98,2190.7645454545454,0,1,2023-11-05,Premium,Facebook Ads,False,950,60,240.98
2812,26,4209.88,21.05,161.91846153846154,1,0,2025-06-21,Standard,LinkedIn,True,356,120,21.05
2813,13,63094.93,315.49,4853.456153846154,0,0,2024-06-22,Business,Organic,True,720,0,315.49
2814,18,2642.39,13.209999999999999,146.79944444444445,0,0,2024-09-17,Standard,Facebook Ads,False,633,60,13.209999999999999
2815,22,10862.95,54.3,493.7704545454546,2,0,2023-10-22,Standard,Referral,False,964,20,54.3
2816,22,3194.7799999999997,15.97,145.21727272727273,0,0,2024-09-26,Standard,Organic,False,624,0,15.97
2817,20,2990.79,14.94,149.5395,0,0,2023-10-03,Standard,Organic,False,983,0,14.94
2818,19,74721.78,373.60999999999996,3932.7252631578945,0,1,2024-05-23,Premium,Google Ads,False,750,80,373.60999999999996
2819,17,2843.57,14.2,167.26882352941178,0,0,2025-10-24,Standard,Organic,False,231,0,14.2
2820,15,1973.29,9.88,131.55266666666665,0,0,2023-07-21,Standard,Organic,False,1057,0,9.88
2821,24,4274.9800000000005,21.37,178.1241666666667,0,0,2026-02-07,Standard,Organic,False,125,0,21.37
2822,14,61296.06,306.48,4378.29,0,0,2025-09-23,Business,Referral,False,262,20,306.48
2823,12,1805.44,9.02,150.45333333333335,0,0,2023-10-27,Standard,Google Ads,True,959,80,9.02
2824,13,12895.08,64.47000000000001,991.9292307692308,0,1,2023-08-03,Standard,LinkedIn,False,1044,120,64.47000000000001
2825,18,2373.15,11.86,131.84166666666667,0,0,2023-10-18,Standard,Facebook Ads,False,968,60,11.86
2826,20,88280.15,441.39,4414.0075,1,2,2024-06-10,Business,Organic,False,732,0,441.39
2827,24,16352.76,81.78999999999999,681.365,2,1,2025-03-04,Standard,Organic,False,465,0,81.78999999999999
2828,23,17435.53,87.16,758.0665217391304,0,0,2025-03-07,Premium,LinkedIn,False,462,120,87.16
2829,33,6458.15,32.28,195.70151515151514,1,0,2023-07-15,Standard,Organic,False,1063,0,32.28
2830,19,20556.54,102.79,1081.923157894737,0,0,2023-09-25,Premium,Referral,False,991,20,102.79
2831,25,3470.81,17.36,138.8324,0,0,2024-12-11,Standard,Referral,False,548,20,17.36
2832,26,4613.56,23.07,177.4446153846154,1,0,2026-03-28,Standard,Organic,False,76,0,23.07
2833,21,3567.58,17.83,169.8847619047619,1,0,2023-09-06,Standard,Organic,False,1010,0,17.83
2834,22,3019.55,15.11,137.25227272727273,0,0,2025-09-16,Standard,Google Ads,False,269,80,15.11
2835,19,2917.88,14.59,153.57263157894738,0,0,2023-11-18,Standard,Organic,False,937,0,14.59
2836,23,3111.56,15.58,135.28521739130434,1,0,2023-08-28,Standard,LinkedIn,False,1019,120,15.58
2837,14,77091.19,385.46999999999997,5506.513571428572,0,3,2025-12-19,Business,Google Ads,True,175,80,385.46999999999997
2838,23,4287.9400000000005,21.44,186.4321739130435,0,0,2023-12-04,Standard,LinkedIn,False,921,120,21.44
2839,24,19289.829999999998,96.45,803.7429166666666,1,0,2023-12-28,Premium,Referral,False,897,20,96.45
2840,13,2325.04,11.64,178.84923076923076,0,0,2023-09-30,Standard,Referral,False,986,20,11.64
2841,18,2979.46,14.91,165.52555555555557,0,0,2024-03-17,Standard,Facebook Ads,False,817,60,14.91
2842,25,18035.05,90.19,721.4019999999999,0,0,2025-06-02,Premium,Google Ads,False,375,80,90.19
2843,31,14713.7,73.56,474.6354838709678,1,1,2024-12-24,Standard,Google Ads,False,535,80,73.56
2844,21,3468.29,17.33,165.15666666666667,0,0,2024-11-29,Standard,Facebook Ads,False,560,60,17.33
2845,22,3376.95,16.88,153.49772727272727,0,0,2025-08-10,Standard,Organic,False,306,0,16.88
2846,15,2746.88,13.74,183.12533333333334,0,0,2025-05-18,Standard,Google Ads,False,390,80,13.74
2847,25,2991.46,14.94,119.6584,0,0,2025-06-13,Standard,Organic,False,364,0,14.94
2848,24,3051.83,15.26,127.15958333333333,0,0,2024-08-03,Standard,Google Ads,False,678,80,15.26
2849,21,8593.210000000001,42.96,409.20047619047625,1,0,2025-10-11,Standard,Organic,False,244,0,42.96
2850,23,18641.56,93.23,810.5026086956523,0,0,2026-01-13,Premium,Referral,True,150,20,93.23
2851,13,63495.96,317.49,4884.304615384615,1,1,2025-08-11,Premium,Referral,False,305,20,317.49
2852,18,15529.6,77.64,862.7555555555556,0,0,2024-12-26,Premium,Google Ads,False,533,80,77.64
2853,19,15318.37,76.6,806.23,0,0,2024-01-30,Premium,Facebook Ads,False,864,60,76.6
